#Thorlabs FTS
[SpectrumHeader]
#Date;20181009
#Time;16323787
#GMTTime;14323787
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;0.040000
#TriggerMode;0
#InterferometerSerial;M00467604
#Source;
#AirMeasureOpt;0
#WnrMin;0.000000
#WnrMax;0.000000
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.949316254e+002;5.921451375e-004
1.951351929e+002;4.660077102e-004
1.953387756e+002;-1.436565071e-004
1.955423584e+002;1.538175857e-003
1.957459717e+002;4.239619011e-004
1.959496002e+002;1.086183402e-004
1.961532288e+002;2.021702705e-003
1.963568878e+002;8.023742121e-004
1.965605621e+002;1.580221695e-003
1.967642517e+002;-6.271832972e-004
1.969679565e+002;6.657253107e-005
1.971716614e+002;5.921451375e-004
1.973753967e+002;1.790450653e-003
1.975791473e+002;2.137328556e-004
1.977829132e+002;7.813512930e-004
1.979866943e+002;6.131680566e-004
1.981904755e+002;9.915803093e-004
1.983942871e+002;9.705574485e-004
1.985981140e+002;1.643290394e-003
1.988019562e+002;-8.794581518e-004
1.990058136e+002;2.452672197e-005
1.992096863e+002;-5.956489622e-005
1.994135590e+002;9.915803093e-004
1.996174622e+002;1.327946782e-003
1.998213806e+002;1.895565190e-003
2.000253143e+002;6.552138366e-004
2.002292633e+002;1.054649008e-003
2.004332275e+002;-3.959313617e-004
2.006372070e+002;3.398702829e-004
2.008412018e+002;-6.902520545e-004
2.010452118e+002;2.978244738e-004
2.012492371e+002;-2.697939344e-004
2.014532623e+002;-1.026618527e-003
2.016573181e+002;9.285116103e-004
2.018613892e+002;7.813512930e-004
2.020654755e+002;-5.641145981e-004
2.022695770e+002;1.454084180e-003
2.024736938e+002;-6.692291354e-004
2.026778259e+002;4.239619011e-004
2.028819733e+002;-3.749084717e-004
2.030861359e+002;1.012603287e-003
2.032903137e+002;5.500993575e-004
2.034945068e+002;1.391015481e-003
2.036987152e+002;-8.374123718e-004
2.039029388e+002;3.819160920e-004
2.041071777e+002;4.029390111e-004
2.043114319e+002;1.327946782e-003
2.045157013e+002;2.768015838e-004
