#Thorlabs FTS
[SpectrumHeader]
#Date;20181009
#Time;14353595
#GMTTime;12353595
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;0.120000
#TriggerMode;0
#InterferometerSerial;M00467604
#Source;
#AirMeasureOpt;0
#WnrMin;0.000000
#WnrMax;0.000000
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.949316254e+002;-1.317754271e-003
1.951351929e+002;-9.176903404e-004
1.953387756e+002;2.788164420e-003
1.955423584e+002;6.193971494e-004
1.957459717e+002;1.440580818e-003
1.959496002e+002;-5.439464803e-005
1.961532288e+002;2.198596718e-003
1.963568878e+002;3.667252022e-004
1.965605621e+002;2.982932347e-005
1.967642517e+002;-5.439464803e-005
1.969679565e+002;1.082628965e-003
1.971716614e+002;1.561652753e-004
1.973753967e+002;2.114372561e-003
1.975791473e+002;4.088371934e-004
1.977829132e+002;-5.176265258e-004
1.979866943e+002;5.141171860e-004
1.981904755e+002;6.404531305e-004
1.983942871e+002;-4.965704866e-004
1.985981140e+002;1.272132969e-003
1.988019562e+002;4.509491846e-004
1.990058136e+002;1.314244932e-003
1.992096863e+002;-5.439464803e-005
1.994135590e+002;6.615091115e-004
1.996174622e+002;2.767108381e-003
1.998213806e+002;-2.438985830e-004
2.000253143e+002;-6.860744325e-004
2.002292633e+002;1.945924712e-003
2.004332275e+002;5.351731670e-004
2.006372070e+002;3.035572299e-004
2.008412018e+002;-1.807306107e-004
2.010452118e+002;-3.491785610e-004
2.012492371e+002;1.587972860e-003
2.014532623e+002;-7.071304135e-004
2.016573181e+002;-7.281864528e-004
2.018613892e+002;1.630084822e-003
2.020654755e+002;-6.229064893e-004
2.022695770e+002;8.931250195e-004
2.024736938e+002;2.114372561e-003
2.026778259e+002;3.877812123e-004
2.028819733e+002;8.931250195e-004
2.030861359e+002;1.587972860e-003
2.032903137e+002;2.177540679e-003
2.034945068e+002;1.103685005e-003
2.036987152e+002;-2.438985830e-004
2.039029388e+002;6.615091115e-004
2.041071777e+002;-4.965704866e-004
2.043114319e+002;5.351731670e-004
2.045157013e+002;-9.650663560e-005
2.047199860e+002;5.983411102e-004
2.049242859e+002;-1.228266228e-005
2.051286011e+002;-4.334025143e-004
2.053329315e+002;7.878450560e-004
2.055372772e+002;1.982772665e-004
2.057416382e+002;1.840644749e-003
2.059460144e+002;1.398468856e-003
2.061504059e+002;1.609028783e-003
2.063548126e+002;1.630084822e-003
2.065592346e+002;1.566916821e-003
2.067636719e+002;-9.650663560e-005
2.069681244e+002;3.667252022e-004
