#Thorlabs FTS
[SpectrumHeader]
#Date;20181009
#Time;13345894
#GMTTime;11345894
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;0.080000
#TriggerMode;0
#InterferometerSerial;M00467604
#Source;
#AirMeasureOpt;0
#WnrMin;0.000000
#WnrMax;0.000000
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
1.949316254e+002;-6.280121161e-004
1.951351929e+002;-5.020598182e-004
1.953387756e+002;1.261272351e-003
1.955423584e+002;8.571753278e-005
1.957459717e+002;1.450200682e-003
1.959496002e+002;1.849049702e-003
1.961532288e+002;9.253994795e-004
1.963568878e+002;-1.005869010e-003
1.965605621e+002;8.571753278e-005
1.967642517e+002;9.253994795e-004
1.969679565e+002;1.906777761e-004
1.971716614e+002;-4.810678074e-004
1.973753967e+002;5.895267241e-004
1.975791473e+002;9.253994795e-004
1.977829132e+002;1.366232522e-003
1.979866943e+002;-3.970995895e-004
1.981904755e+002;6.525028730e-004
1.983942871e+002;-1.661870629e-004
1.985981140e+002;1.219288213e-003
1.988019562e+002;1.067095873e-004
1.990058136e+002;2.268890617e-003
1.992096863e+002;9.463915485e-004
1.994135590e+002;6.944869529e-004
1.996174622e+002;1.786073553e-003
1.998213806e+002;-3.761075495e-004
2.000253143e+002;-5.860280362e-004
2.002292633e+002;9.463915485e-004
2.004332275e+002;6.734949420e-004
2.006372070e+002;2.499803202e-003
2.008412018e+002;1.366232522e-003
2.010452118e+002;1.135320053e-003
2.012492371e+002;1.177304075e-003
2.014532623e+002;-3.970995895e-004
2.016573181e+002;-3.131314006e-004
2.018613892e+002;1.807065564e-003
2.020654755e+002;1.324248384e-003
2.022695770e+002;1.093335915e-003
2.024736938e+002;1.513176830e-003
2.026778259e+002;2.121946309e-003
2.028819733e+002;7.154790219e-004
2.030861359e+002;4.845664662e-004
2.032903137e+002;1.828057575e-003
2.034945068e+002;1.450200682e-003
2.036987152e+002;-1.005869010e-003
2.039029388e+002;1.219288213e-003
2.041071777e+002;-1.236781594e-003
2.043114319e+002;2.604763489e-003
2.045157013e+002;1.387224533e-003
